algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[nocache],0.0,0.8090617557644331,25.910383769626275,real,2,30,1000000,10,0.0,uniform
Optimal_QLRU,0.874687,0.9997455966452615,0.9139079714358052,real,2,30,1000000,8,0.0,uniform
qlearning_balancer[qlearn],0.491871,0.999265695422076,1.5527942541364186,real,2,30,1000000,8,0.0,uniform
qlearning_balancer[lru],0.835034,0.9999882424162538,0.19646379273564707,real,2,30,1000000,8,0.0,uniform
qlearning_balancer[oracle],0.846941,0.8545542743298407,22.418784694391874,real,2,30,1000000,8,0.0,uniform
qlearning_balancer[nocache],0.0,0.9705631935501107,9.879206513648214,real,2,30,1000000,8,0.0,uniform
Optimal_QLRU,0.870076,0.9993653958732422,1.4435107525841089,real,2,30,1000000,11,0.0,uniform
qlearning_balancer[qlearn],0.58006,0.9972895564710672,2.984277453514418,real,2,30,1000000,11,0.0,uniform
qlearning_balancer[lru],0.83555,0.9921043046849236,5.097896268685337,real,2,30,1000000,11,0.0,uniform
qlearning_balancer[oracle],0.848506,0.8984138829891472,18.585882403294743,real,2,30,1000000,11,0.0,uniform
qlearning_balancer[nocache],0.0,0.7705666738729559,28.619587944828307,real,2,30,1000000,11,0.0,uniform
Optimal_QLRU,0.880717,0.99792061619768,2.6136088162599744,real,2,30,1000000,12,0.0,uniform
qlearning_balancer[qlearn],0.478914,0.9878343246901585,6.3325011691372115,real,2,30,1000000,12,0.0,uniform
qlearning_balancer[lru],0.835164,0.8880892886986737,19.54399550548139,real,2,30,1000000,12,0.0,uniform
qlearning_balancer[oracle],0.847086,0.9101415022668282,17.44343318395123,real,2,30,1000000,12,0.0,uniform
qlearning_balancer[nocache],0.0,0.9121256731583605,17.24366871300218,real,2,30,1000000,12,0.0,uniform
Optimal_QLRU,0.877233,0.9997895867127417,0.8311404985681439,real,2,30,1000000,15,0.0,uniform
qlearning_balancer[qlearn],0.440096,0.9995750494938556,1.1811976426812412,real,2,30,1000000,15,0.0,uniform
qlearning_balancer[lru],0.835219,0.9408775884543047,14.072590200576746,real,2,30,1000000,15,0.0,uniform
qlearning_balancer[oracle],0.84698,0.9136339299416024,17.090452210998905,real,2,30,1000000,15,0.0,uniform
qlearning_balancer[nocache],0.0,0.9990061375684007,1.8065822296517222,real,2,30,1000000,15,0.0,uniform
Optimal_QLRU,0.870764,0.999767219981126,0.8742030805904643,real,2,30,1000000,13,0.0,uniform
qlearning_balancer[qlearn],0.524542,0.9952942661611023,3.9334851390278986,real,2,30,1000000,13,0.0,uniform
