algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,skew_mode,exclude_top_k,workload_mode
qlearning_balancer[lru],0.3042,0.9814550623169419,7.8268474805160375,irm,2,30000,10000,19,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2389,0.9875088267181591,6.4170076941922085,irm,2,30000,10000,19,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9966515419422993,3.317322785276834,irm,2,30000,10000,19,0.0,index,30000,uniform
Optimal_QLRU,0.047,0.9996743660716216,1.033977360241827,irm,2,30000,10000,21,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1827,0.9896865532731094,5.828729466820734,irm,2,30000,10000,21,0.0,index,30000,uniform
qlearning_balancer[lru],0.3182,0.9990684915825981,1.7489744782130239,irm,2,30000,10000,21,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2528,0.9997261970458394,0.9481160919197262,irm,2,30000,10000,21,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9967105823925532,3.2879145529316043,irm,2,30000,10000,21,0.0,index,30000,uniform
Optimal_QLRU,0.0317,0.9999869349658006,0.20709940613300637,irm,2,30000,10000,23,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1489,0.9827333633734018,7.550649254911232,irm,2,30000,10000,23,0.0,index,30000,uniform
qlearning_balancer[lru],0.3161,0.9801477647683472,8.099810663169666,irm,2,30000,10000,23,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2519,0.9773728970248092,8.651445447447847,irm,2,30000,10000,23,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9940856042136856,4.4106932394382055,irm,2,30000,10000,23,0.0,index,30000,uniform
Optimal_QLRU,0.0135,0.9996484423350414,1.074351434130752,irm,2,30000,10000,26,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1778,0.9993424938734924,1.4693326788995036,irm,2,30000,10000,26,0.0,index,30000,uniform
qlearning_balancer[lru],0.3144,0.9870882646006329,6.524601326410376,irm,2,30000,10000,26,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2494,0.9930203357802349,4.792326516283654,irm,2,30000,10000,26,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9998296934320544,0.7477400779104524,irm,2,30000,10000,26,0.0,index,30000,uniform
Optimal_QLRU,0.0393,0.9976224136326438,2.794879119192065,irm,2,30000,10000,25,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1826,0.9927388656589063,4.8882324724652815,irm,2,30000,10000,25,0.0,index,30000,uniform
qlearning_balancer[lru],0.3164,0.9941303850171763,4.39393081054202,irm,2,30000,10000,25,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2527,0.9920902667685254,5.102438090168787,irm,2,30000,10000,25,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9912217464991241,5.376060381221891,irm,2,30000,10000,25,0.0,index,30000,uniform
Optimal_QLRU,0.0431,0.9990504925840443,1.7657961456771072,irm,2,30000,10000,29,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.163,0.9994004199965411,1.4031031872199482,irm,2,30000,10000,29,0.0,index,30000,uniform
qlearning_balancer[lru],0.3102,0.9998333753853008,0.7396125518954534,irm,2,30000,10000,29,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2497,0.9992552343438904,1.5638186054837957,irm,2,30000,10000,29,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9995850110431951,1.167268981304414,irm,2,30000,10000,29,0.0,index,30000,uniform
Optimal_QLRU,0.0831,0.9991653869266208,1.6554865391191917,irm,2,30000,10000,27,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1271,0.9999439454074917,0.4289753030858559,irm,2,30000,10000,27,0.0,index,30000,uniform
qlearning_balancer[lru],0.306,0.9998399543000898,0.7248634848271466,irm,2,30000,10000,27,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2479,0.9997743302084161,0.8607473259866952,irm,2,30000,10000,27,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9967714192672158,3.2573350117739523,irm,2,30000,10000,27,0.0,index,30000,uniform
Optimal_QLRU,0.0527,0.9996350582468693,1.0946135712516982,irm,2,30000,10000,28,0.0,index,30000,uniform
qlearning_balancer[qlearn],0.1247,0.9908300714961202,5.495049283100737,irm,2,30000,10000,28,0.0,index,30000,uniform
qlearning_balancer[lru],0.3132,0.9940763071088122,4.414165431393375,irm,2,30000,10000,28,0.0,index,30000,uniform
qlearning_balancer[oracle],0.2511,0.9905035632415553,5.592329520226288,irm,2,30000,10000,28,0.0,index,30000,uniform
qlearning_balancer[nocache],0.0,0.9816552994923387,7.784214630410201,irm,2,30000,10000,28,0.0,index,30000,uniform
