q_f,delta_jfi
0.013851525687224253,6.0645014124283136e-05
0.014500255307542842,6.350613675376593e-05
0.0,-6.0069265242379544e-05
0.0,-5.6614651972486385e-05
0.0,-5.3184374895653974e-05
0.0,-4.977832520103309e-05
0.0,-4.63963938880374e-05
0.011580249523841402,5.0642707812298404e-05
0.0,-4.6162644953828824e-05
0.0,-4.2822023343602744e-05
0.010817040500309516,4.7286826218573275e-05
0.0,-4.260720324544831e-05
0.010764114213065112,4.7054201774088256e-05
0.011411077598230457,4.9898623961541766e-05
0.012052510039323172,5.2720567216280045e-05
0.01268844966797178,5.552015445653424e-05
0.0,-5.160111642310561e-05
0.0,-4.829901673575332e-05
0.01193581870517213,5.22070544322073e-05
0.012565883077365503,5.498044118656953e-05
0.0,-5.10890431353328e-05
0.0,-4.782053940233233e-05
0.0,-4.457475190344784e-05
0.011137231663937652,4.8694412996375114e-05
0.0,-4.4354613066066584e-05
0.011083643694779766,4.845880410819792e-05
0.0,-4.413610054132544e-05
0.011030440692621268,4.822490042455385e-05
0.0,-4.391919835389224e-05
0.01097761898727001,4.7992685536457635e-05
0.0115957114560985,5.071072174889224e-05
0.0,-4.665498718914307e-05
0.0,-4.349016206206535e-05
0.0,-4.0347135275231594e-05
0.01020664132822835,4.460472284661954e-05
0.0,-4.0150640703506824e-05
0.010158117094727026,4.439157759250634e-05
0.0,-3.9955577730954595e-05
0.01010993737488497,4.417995597039148e-05
0.0,-3.976193248755866e-05
0.010062098921800544,4.3969843497859706e-05
0.010668495865372218,4.663396645743223e-05
0.011269903583413066,4.927778325791721e-05
0.0,-4.531170054078437e-05
0.011216936301557179,4.904487200907415e-05
0.0,-4.509346713277296e-05
0.0,-4.203700243476938e-05
0.010518797483021092,4.5976135091163606e-05
0.01111211329922479,4.858397411866555e-05
0.011700578681723695,5.117203970705919e-05
0.012284225442012908,5.3740435627336325e-05
0.012863085231949567,5.6289265503162156e-05
0.0,-5.30936939499016e-05
0.012803445151469584,5.602658981862518e-05
0.0,-5.2840364018313934e-05
0.012744217765064514,5.5765747486891115e-05
0.0,-5.2588842116896295e-05
0.0,-4.957563499341511e-05
0.0,-4.6582391651783794e-05
0.011431885806644448,4.999013967799115e-05
0.012002740088771668,5.2501541770944016e-05
0.012568974102398323,5.4994051472134764e-05
0.0,-5.184495403076639e-05
0.012511360038261699,5.4740374388018154e-05
0.0,-5.1600494690329235e-05
0.0,-4.86454318971985e-05
0.0,-4.570977656304098e-05
0.0,-4.2793447449507305e-05
0.0,-3.9896363197233775e-05
0.0,-3.7018442333169865e-05
0.0,-3.415960327968204e-05
0.0,-3.131976436143713e-05
0.008160632356465136,3.562657646816181e-05
0.008731599901674492,3.8130189934704184e-05
0.0,-3.384247913829075e-05
0.008691878020016697,3.795596832822934e-05
0.009255879416941837,4.043035321088517e-05
0.009815461670402703,4.288674291796912e-05
0.01037065244011559,4.5325227658654654e-05
0.0,-4.1612305135330097e-05
0.0,-3.8796960855180807e-05
0.009727031544529585,4.24984702011022e-05
0.0,-3.861815104710953e-05
0.00968326306503764,4.230630749679776e-05
0.0,-3.844057426238834e-05
0.00963978875832594,4.211544474652662e-05
0.0,-3.82642191927296e-05
0.0,-3.55064593478005e-05
0.0,-3.276662836948496e-05
0.008421249536496145,3.6769167806038894e-05
0.008968282445612208,3.9168432867331404e-05
0.0,-3.5183050472453736e-05
0.0,-3.2468656676054586e-05
0.0083462431278577,3.644029580629482e-05
0.008888567742242337,3.8818724858558085e-05
0.0,-3.4864039288096116e-05
0.008849107648834287,3.864562403188554e-05
0.0,-3.4706157960973094e-05
0.0,-3.202926143464069e-05
0.008235595553162334,3.595519748300635e-05
0.0,-3.1884776626189826e-05
0.00819920083178638,3.5795648486325327e-05
0.0,-3.174126710980829e-05
0.0,-2.9105963891828956e-05
0.007594561272845413,3.314585565861172e-05
0.00812713027106815,3.54797192394507e-05
0.0086556872884328,3.779724055108513e-05
0.0,-3.393260717410307e-05
0.0,-3.1316503235623294e-05
0.0,-2.871708452933941e-05
0.007494990462240114,3.270964800139442e-05
0.008020790360028562,3.501360843960466e-05
0.008542658405613857,3.73015480800154e-05
0.0,-3.3480823873777155e-05
0.008505472905264044,3.713848200559422e-05
0.0,-3.333223260804097e-05
0.008468529262489866,3.697648258249586e-05
0.008982151272805994,3.922927821620181e-05
0.0,-3.559994529522825e-05
0.0,-3.3038001792218274e-05
0.008395359215171538,3.665564667132415e-05
0.008904697649377069,3.888948441133078e-05
0.0,-3.528658937135276e-05
0.0,-3.274764896243898e-05
0.0,-3.022459575563463e-05
0.007780623134487907,3.396108744635473e-05
0.008287366568390797,3.6182163932640954e-05
0.008790378906966767,3.838800958255728e-05
0.0,-3.482425472156603e-05
0.008752760651144498,3.82230045957721e-05
0.009250005290744157,4.040457500753547e-05
0.0,-3.701926608501438e-05
0.0,-3.4521060257031166e-05
0.008678243705972255,3.7896169344131536e-05
0.0091714093398777,4.0059676724713e-05
0.0,-3.66978652847072e-05
0.0,-3.422180737999714e-05
0.008604672672709146,3.757350701327766e-05
0.0,-3.407363772534033e-05
0.0,-3.1623682653192375e-05
0.008043331872719772,3.511240858533604e-05
0.008532031637004112,3.7254946887776974e-05
0.009017187592356368,3.9382993426428925e-05
0.0,-3.6067491438473986e-05
0.0,-3.363485579854775e-05
0.0,-3.1217068765965195e-05
0.007942028569770776,3.466841070864923e-05
0.008424779832989504,3.678464730527686e-05
0.008904055210924078,3.888666610540881e-05
0.0,-3.560530683033303e-05
0.008866816357959717,3.8723306527987944e-05
0.0,-3.5453217638869994e-05
0.0,-3.306287317694778e-05
0.008319534312905219,3.63231947336784e-05
