algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
Optimal_QLRU,0.084,0.9949272767373306,4.0842383455881635,irm,10,1000,10000,12,0.0,uniform
qlearning_balancer[qlearn],0.1662,0.8349019268666329,23.97403602721224,irm,10,1000,10000,12,0.0,uniform
qlearning_balancer[lru],0.2075,0.834241223055007,24.024976477955665,irm,10,1000,10000,12,0.0,uniform
qlearning_balancer[oracle],0.1489,0.8637286339770236,21.66317536861725,irm,10,1000,10000,12,0.0,uniform
qlearning_balancer[nocache],0.0,0.9151169414850786,16.93861453123592,irm,10,1000,10000,12,0.0,uniform
Optimal_QLRU,0.0858,0.9972363424970808,3.013456910250843,irm,10,1000,10000,11,0.0,uniform
qlearning_balancer[qlearn],0.1057,0.9090535019131619,17.552127962836956,irm,10,1000,10000,11,0.0,uniform
qlearning_balancer[lru],0.1977,0.943573908589049,13.741498791092933,irm,10,1000,10000,11,0.0,uniform
qlearning_balancer[oracle],0.1423,0.8886209332966116,19.495633800532293,irm,10,1000,10000,11,0.0,uniform
qlearning_balancer[nocache],0.0,0.921135823628763,16.309608430300937,irm,10,1000,10000,11,0.0,uniform
Optimal_QLRU,0.0942,0.9973503300417892,2.950601096050699,irm,10,1000,10000,18,0.0,uniform
qlearning_balancer[qlearn],0.0686,0.9011266706135966,18.327088719114784,irm,10,1000,10000,18,0.0,uniform
qlearning_balancer[lru],0.201,0.9155461966236476,16.894441368680713,irm,10,1000,10000,18,0.0,uniform
qlearning_balancer[oracle],0.141,0.9104619300047853,17.411308552319014,irm,10,1000,10000,18,0.0,uniform
qlearning_balancer[nocache],0.0,0.893625437836701,19.03533067748688,irm,10,1000,10000,18,0.0,uniform
Optimal_QLRU,0.0975,0.9952029630306624,3.9715222374393004,irm,10,1000,10000,17,0.0,uniform
qlearning_balancer[qlearn],0.128,0.8876208792718965,19.586521810135817,irm,10,1000,10000,17,0.0,uniform
qlearning_balancer[lru],0.1976,0.8771353983025778,20.519152840098965,irm,10,1000,10000,17,0.0,uniform
qlearning_balancer[oracle],0.1384,0.8673639323256347,21.35788698763399,irm,10,1000,10000,17,0.0,uniform
qlearning_balancer[nocache],0.0,0.9108010162468596,17.377256808079878,irm,10,1000,10000,17,0.0,uniform
Optimal_QLRU,0.0764,0.9990702607589232,1.7473122949807423,irm,10,1000,10000,13,0.0,uniform
qlearning_balancer[qlearn],0.116,0.8932135578724612,19.07356882976841,irm,10,1000,10000,13,0.0,uniform
qlearning_balancer[lru],0.1873,0.8806566588651172,20.20994286597455,irm,10,1000,10000,13,0.0,uniform
qlearning_balancer[oracle],0.1278,0.8816125669353441,20.125325257986162,irm,10,1000,10000,13,0.0,uniform
qlearning_balancer[nocache],0.0,0.8720082835857331,20.962650549610004,irm,10,1000,10000,13,0.0,uniform
Optimal_QLRU,0.0758,0.999049357255277,1.7668518486368103,irm,10,1000,10000,14,0.0,uniform
qlearning_balancer[qlearn],0.1792,0.8871534110996424,19.62888555569664,irm,10,1000,10000,14,0.0,uniform
qlearning_balancer[lru],0.1952,0.9004197406205944,18.394829076108426,irm,10,1000,10000,14,0.0,uniform
qlearning_balancer[oracle],0.1314,0.8874749399023403,19.59975563718357,irm,10,1000,10000,14,0.0,uniform
qlearning_balancer[nocache],0.0,0.9275685791490568,15.61255462771409,irm,10,1000,10000,14,0.0,uniform
Optimal_QLRU,0.0905,0.9982611683293084,2.389886876499411,irm,10,1000,10000,15,0.0,uniform
qlearning_balancer[qlearn],0.1047,0.9703538091324823,9.914633394566687,irm,10,1000,10000,15,0.0,uniform
